Date_reported,New_cases,New_deaths,daily_vaccinations
2020-01-04,0.0,0.0,0.0
2020-01-05,0.0,0.0,0.0
2020-01-06,0.0,0.0,0.0
2020-01-07,0.0,0.0,0.0
2020-01-08,0.0,0.0,0.0
2020-01-09,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0
2020-01-11,0.0,0.0,0.0
2020-01-12,0.0,0.0,0.0
2020-01-13,0.0,0.0,0.0
2020-01-14,0.0,0.0,0.0
2020-01-15,0.0,0.0,0.0
2020-01-16,0.0,0.0,0.0
2020-01-17,0.0,0.0,0.0
2020-01-18,0.0,0.0,0.0
2020-01-19,0.0,0.0,0.0
2020-01-20,1.0,0.0,0.0
2020-01-21,0.0,0.0,0.0
2020-01-22,0.0,0.0,0.0
2020-01-23,0.0,0.0,0.0
2020-01-24,0.0,0.0,0.0
2020-01-25,5.0,0.0,0.0
2020-01-26,1.0,0.0,0.0
2020-01-27,0.0,0.0,0.0
2020-01-28,1.0,0.0,0.0
2020-01-29,0.0,0.0,0.0
2020-01-30,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0
2020-02-02,1.0,0.0,0.0
2020-02-03,1.0,0.0,0.0
2020-02-04,3.0,0.0,0.0
2020-02-05,4.0,0.0,0.0
2020-02-06,2.0,0.0,0.0
2020-02-07,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0
2020-02-09,1.0,0.0,0.0
2020-02-10,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0
2020-02-14,2.0,0.0,0.0
2020-02-15,1.0,0.0,0.0
2020-02-16,1.0,0.0,0.0
2020-02-17,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0
2020-02-19,2.0,0.0,0.0
2020-02-20,5.0,0.0,0.0
2020-02-21,3.0,0.0,0.0
2020-02-22,1.0,0.0,0.0
2020-02-23,5.0,0.0,0.0
2020-02-24,8.0,0.0,0.0
2020-02-25,0.0,0.0,0.0
2020-02-26,4.0,0.0,0.0
2020-02-27,4.0,0.0,0.0
2020-02-28,8.0,0.0,0.0
2020-02-29,5.0,1.0,0.0
2020-03-01,4.0,0.0,0.0
2020-03-02,9.0,1.0,0.0
2020-03-03,18.0,0.0,0.0
2020-03-04,35.0,6.0,0.0
2020-03-05,51.0,3.0,0.0
2020-03-06,70.0,2.0,0.0
2020-03-07,78.0,3.0,0.0
2020-03-08,130.0,3.0,0.0
2020-03-09,146.0,5.0,0.0
2020-03-10,212.0,4.0,0.0
2020-03-11,390.0,4.0,0.0
2020-03-12,497.0,7.0,0.0
2020-03-13,525.0,12.0,0.0
2020-03-14,727.0,7.0,0.0
2020-03-15,968.0,11.0,0.0
2020-03-16,1219.0,13.0,0.0
2020-03-17,2135.0,18.0,0.0
2020-03-18,2369.0,21.0,0.0
2020-03-19,3229.0,28.0,0.0
2020-03-20,4862.0,64.0,0.0
2020-03-21,6113.0,69.0,0.0
2020-03-22,7559.0,92.0,0.0
2020-03-23,9110.0,112.0,0.0
2020-03-24,10765.0,118.0,0.0
2020-03-25,10754.0,164.0,0.0
2020-03-26,11332.0,209.0,0.0
2020-03-27,14115.0,301.0,0.0
2020-03-28,18474.0,341.0,0.0
2020-03-29,20344.0,487.0,0.0
2020-03-30,20673.0,556.0,0.0
2020-03-31,26161.0,665.0,0.0
2020-04-01,15536.0,631.0,0.0
2020-04-02,23260.0,982.0,0.0
2020-04-03,28674.0,1121.0,0.0
2020-04-04,29790.0,1311.0,0.0
2020-04-05,32057.0,1376.0,0.0
2020-04-06,32134.0,1540.0,0.0
2020-04-07,26984.0,1873.0,0.0
2020-04-08,28629.0,1691.0,0.0
2020-04-09,29355.0,2093.0,0.0
2020-04-10,34148.0,2221.0,0.0
2020-04-11,34743.0,2230.0,0.0
2020-04-12,33179.0,2241.0,0.0
2020-04-13,31535.0,2192.0,0.0
2020-04-14,27094.0,1857.0,0.0
2020-04-15,25244.0,1905.0,0.0
2020-04-16,25259.0,2432.0,0.0
2020-04-17,25208.0,2731.0,0.0
2020-04-18,31494.0,2445.0,0.0
2020-04-19,30316.0,2336.0,0.0
2020-04-20,28281.0,1848.0,0.0
2020-04-21,26070.0,1993.0,0.0
2020-04-22,26428.0,2077.0,0.0
2020-04-23,25927.0,2673.0,0.0
2020-04-24,30470.0,2221.0,0.0
2020-04-25,33211.0,1984.0,0.0
2020-04-26,34778.0,2103.0,0.0
2020-04-27,33603.0,1892.0,0.0
2020-04-28,26063.0,1535.0,0.0
2020-04-29,23758.0,1489.0,0.0
2020-04-30,23935.0,2111.0,0.0
2020-05-01,26774.0,2417.0,0.0
2020-05-02,31221.0,2238.0,0.0
2020-05-03,33082.0,1953.0,0.0
2020-05-04,28292.0,1609.0,0.0
2020-05-05,25927.0,1412.0,0.0
2020-05-06,22324.0,1271.0,0.0
2020-05-07,22878.0,2434.0,0.0
2020-05-08,25440.0,2341.0,0.0
2020-05-09,28552.0,2033.0,0.0
2020-05-10,28833.0,1658.0,0.0
2020-05-11,25917.0,1491.0,0.0
2020-05-12,20656.0,1073.0,0.0
2020-05-13,19950.0,1034.0,0.0
2020-05-14,23902.0,1533.0,0.0
2020-05-15,17336.0,1507.0,0.0
2020-05-16,34643.0,1943.0,0.0
2020-05-17,26628.0,1549.0,0.0
2020-05-18,26081.0,1239.0,0.0
2020-05-19,19917.0,927.0,0.0
2020-05-20,22744.0,946.0,0.0
2020-05-21,21923.0,1179.0,0.0
2020-05-22,23506.0,1374.0,0.0
2020-05-23,26191.0,1083.0,0.0
2020-05-24,25963.0,1810.0,0.0
2020-05-25,21465.0,937.0,0.0
2020-05-26,20651.0,788.0,0.0
2020-05-27,19379.0,687.0,0.0
2020-05-28,17510.0,811.0,0.0
2020-05-29,19508.0,1285.0,0.0
2020-05-30,24182.0,1251.0,0.0
2020-05-31,23741.0,1051.0,0.0
2020-06-01,24127.0,906.0,0.0
2020-06-02,21466.0,673.0,0.0
2020-06-03,17157.0,691.0,0.0
2020-06-04,20974.0,934.0,0.0
2020-06-05,20695.0,1022.0,0.0
2020-06-06,20870.0,885.0,0.0
2020-06-07,24491.0,876.0,0.0
2020-06-08,23285.0,669.0,0.0
2020-06-09,18455.0,593.0,0.0
2020-06-10,18151.0,776.0,0.0
2020-06-11,18581.0,827.0,0.0
2020-06-12,22181.0,882.0,0.0
2020-06-13,22890.0,888.0,0.0
2020-06-14,28333.0,735.0,0.0
2020-06-15,26434.0,685.0,0.0
2020-06-16,20778.0,489.0,0.0
2020-06-17,20591.0,525.0,0.0
2020-06-18,24777.0,674.0,0.0
2020-06-19,25816.0,684.0,0.0
2020-06-20,28520.0,643.0,0.0
2020-06-21,33105.0,755.0,0.0
2020-06-22,33467.0,576.0,0.0
2020-06-23,27345.0,413.0,0.0
2020-06-24,28698.0,415.0,0.0
2020-06-25,37887.0,746.0,0.0
2020-06-26,37320.0,692.0,0.0
2020-06-27,47021.0,2533.0,0.0
2020-06-28,46540.0,706.0,0.0
2020-06-29,43653.0,593.0,0.0
2020-06-30,37583.0,439.0,0.0
2020-07-01,38517.0,461.0,0.0
2020-07-02,47253.0,662.0,0.0
2020-07-03,59342.0,782.0,0.0
2020-07-04,55452.0,704.0,0.0
2020-07-05,60366.0,810.0,0.0
2020-07-06,48978.0,539.0,0.0
2020-07-07,40413.0,460.0,0.0
2020-07-08,50763.0,598.0,0.0
2020-07-09,56754.0,928.0,0.0
2020-07-10,64775.0,1079.0,0.0
2020-07-11,61943.0,961.0,0.0
2020-07-12,68579.0,964.0,0.0
2020-07-13,68262.0,889.0,0.0
2020-07-14,58680.0,840.0,0.0
2020-07-15,56287.0,731.0,0.0
2020-07-16,64516.0,914.0,0.0
2020-07-17,72389.0,1122.0,0.0
2020-07-18,69181.0,1089.0,0.0
2020-07-19,76952.0,1081.0,0.0
2020-07-20,67324.0,1005.0,0.0
2020-07-21,60012.0,932.0,0.0
2020-07-22,58519.0,867.0,0.0
2020-07-23,63336.0,1193.0,0.0
2020-07-24,72416.0,1191.0,0.0
2020-07-25,73142.0,1254.0,0.0
2020-07-26,73152.0,1284.0,0.0
2020-07-27,61596.0,1148.0,0.0
2020-07-28,57759.0,951.0,0.0
2020-07-29,54007.0,936.0,0.0
2020-07-30,58708.0,1163.0,0.0
2020-07-31,64855.0,1179.0,0.0
2020-08-01,66141.0,1400.0,0.0
2020-08-02,68184.0,1369.0,0.0
2020-08-03,56412.0,1164.0,0.0
2020-08-04,50849.0,922.0,0.0
2020-08-05,45329.0,853.0,0.0
2020-08-06,52056.0,1072.0,0.0
2020-08-07,55592.0,1260.0,0.0
2020-08-08,53165.0,1211.0,0.0
2020-08-09,62506.0,1317.0,0.0
2020-08-10,51679.0,1043.0,0.0
2020-08-11,46473.0,900.0,0.0
2020-08-12,43377.0,795.0,0.0
2020-08-13,58958.0,1098.0,0.0
2020-08-14,54392.0,1326.0,0.0
2020-08-15,51522.0,1195.0,0.0
2020-08-16,56261.0,1047.0,0.0
2020-08-17,51137.0,952.0,0.0
2020-08-18,41495.0,889.0,0.0
2020-08-19,41589.0,637.0,0.0
2020-08-20,41625.0,928.0,0.0
2020-08-21,46574.0,1264.0,0.0
2020-08-22,46187.0,1000.0,0.0
2020-08-23,47181.0,1007.0,0.0
2020-08-24,42550.0,1006.0,0.0
2020-08-25,36210.0,836.0,0.0
2020-08-26,35716.0,584.0,0.0
2020-08-27,40574.0,880.0,0.0
2020-08-28,46430.0,1062.0,0.0
2020-08-29,46920.0,940.0,0.0
2020-08-30,46546.0,1035.0,0.0
2020-08-31,40908.0,839.0,0.0
2020-09-01,36635.0,717.0,0.0
2020-09-02,38696.0,553.0,0.0
2020-09-03,39178.0,860.0,0.0
2020-09-04,43647.0,884.0,0.0
2020-09-05,45272.0,948.0,0.0
2020-09-06,50917.0,904.0,0.0
2020-09-07,41129.0,801.0,0.0
2020-09-08,34237.0,685.0,0.0
2020-09-09,24876.0,417.0,0.0
2020-09-10,28054.0,553.0,0.0
2020-09-11,34660.0,826.0,0.0
2020-09-12,38583.0,832.0,0.0
2020-09-13,44082.0,863.0,0.0
2020-09-14,40371.0,662.0,0.0
2020-09-15,32888.0,720.0,0.0
2020-09-16,34336.0,359.0,0.0
2020-09-17,36815.0,801.0,0.0
2020-09-18,43910.0,1099.0,0.0
2020-09-19,44530.0,732.0,0.0
2020-09-20,48127.0,803.0,0.0
2020-09-21,42181.0,674.0,0.0
2020-09-22,34450.0,484.0,0.0
2020-09-23,41398.0,537.0,0.0
2020-09-24,49528.0,660.0,0.0
2020-09-25,41641.0,903.0,0.0
2020-09-26,45961.0,740.0,0.0
2020-09-27,49615.0,778.0,0.0
2020-09-28,42035.0,664.0,0.0
2020-09-29,35551.0,502.0,0.0
2020-09-30,38402.0,400.0,0.0
2020-10-01,38881.0,795.0,0.0
2020-10-02,45920.0,686.0,0.0
2020-10-03,46624.0,733.0,0.0
2020-10-04,50935.0,907.0,0.0
2020-10-05,47727.0,565.0,0.0
2020-10-06,35774.0,598.0,0.0
2020-10-07,41602.0,508.0,0.0
2020-10-08,41654.0,635.0,0.0
2020-10-09,52594.0,782.0,0.0
2020-10-10,56104.0,735.0,0.0
2020-10-11,58794.0,792.0,0.0
2020-10-12,54216.0,681.0,0.0
2020-10-13,44423.0,573.0,0.0
2020-10-14,49144.0,497.0,0.0
2020-10-15,50497.0,652.0,0.0
2020-10-16,57229.0,821.0,0.0
2020-10-17,63046.0,697.0,0.0
2020-10-18,69079.0,880.0,0.0
2020-10-19,54548.0,693.0,0.0
2020-10-20,48887.0,733.0,0.0
2020-10-21,61362.0,612.0,0.0
2020-10-22,58741.0,791.0,0.0
2020-10-23,68657.0,1059.0,0.0
2020-10-24,74903.0,916.0,0.0
2020-10-25,82340.0,919.0,0.0
2020-10-26,76181.0,836.0,0.0
2020-10-27,65610.0,601.0,0.0
2020-10-28,69584.0,682.0,0.0
2020-10-29,74961.0,896.0,0.0
2020-10-30,84410.0,1063.0,0.0
2020-10-31,91130.0,1110.0,0.0
2020-11-01,97518.0,908.0,0.0
2020-11-02,92783.0,942.0,0.0
2020-11-03,141582.0,708.0,0.0
2020-11-04,87188.0,738.0,0.0
2020-11-05,98499.0,1031.0,0.0
2020-11-06,113875.0,1298.0,0.0
2020-11-07,122830.0,1227.0,0.0
2020-11-08,133337.0,1260.0,0.0
2020-11-09,129810.0,1095.0,0.0
2020-11-10,111648.0,882.0,0.0
2020-11-11,124487.0,930.0,0.0
2020-11-12,145951.0,1674.0,0.0
2020-11-13,153660.0,1518.0,0.0
2020-11-14,162300.0,1347.0,0.0
2020-11-15,176989.0,1271.0,0.0
2020-11-16,164239.0,1472.0,0.0
2020-11-17,137564.0,1027.0,0.0
2020-11-18,153374.0,1018.0,0.0
2020-11-19,167352.0,1591.0,0.0
2020-11-20,170904.0,1833.0,0.0
2020-11-21,188681.0,1920.0,0.0
2020-11-22,193369.0,1959.0,0.0
2020-11-23,173861.0,1724.0,0.0
2020-11-24,149783.0,1303.0,0.0
2020-11-25,160411.0,1413.0,0.0
2020-11-26,175183.0,1889.0,0.0
2020-11-27,194100.0,2289.0,0.0
2020-11-28,145029.0,1674.0,0.0
2020-11-29,164034.0,1658.0,0.0
2020-11-30,144575.0,1506.0,0.0
2020-12-01,141072.0,1281.0,0.0
2020-12-02,151905.0,1546.0,0.0
2020-12-03,192718.0,2379.0,0.0
2020-12-04,210074.0,2756.0,0.0
2020-12-05,216782.0,2740.0,0.0
2020-12-06,223806.0,2593.0,0.0
2020-12-07,205575.0,2376.0,0.0
2020-12-08,176909.0,1588.0,0.0
2020-12-09,183091.0,1973.0,0.0
2020-12-10,226982.0,2561.0,0.0
2020-12-11,221251.0,3323.0,0.0
2020-12-12,208835.0,2705.0,0.0
2020-12-13,245839.0,3188.0,0.0
2020-12-14,217153.0,2440.0,4848.0
2020-12-15,181275.0,2037.0,47885.0
2020-12-16,198204.0,1955.0,160151.0
2020-12-17,198650.0,2758.0,275238.0
2020-12-18,240266.0,3389.0,421048.0
2020-12-19,246505.0,3338.0,184213.0
2020-12-20,235875.0,2949.0,107199.0
2020-12-21,202289.0,2727.0,387101.0
2020-12-22,186429.0,2090.0,451272.0
2020-12-23,183553.0,2129.0,578305.0
2020-12-24,197759.0,2891.0,197901.0
2020-12-25,226200.0,3238.0,12843.0
2020-12-26,202550.0,3021.0,143534.0
2020-12-27,161342.0,2237.0,96869.0
2020-12-28,147119.0,1650.0,597529.0
2020-12-29,154342.0,1903.0,729136.0
2020-12-30,176774.0,2180.0,848917.0
2020-12-31,208904.0,3351.0,426703.0
2021-01-01,235818.0,3763.0,137862.0
2021-01-02,229492.0,3754.0,268950.0
